name,address,check,city,type,outputaddress,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat,subtitle
阿六烧卖店,上海市上海近郊金山区枫泾镇文中路52号  ,总签到74人,上海市,餐饮,上海市金山区上海镇枫泾镇文中路52号,121.01558,30.887315,121.0111684,30.88948548,总签到74人  上海市  餐饮
银亿徐汇酩悦,上海市徐汇区斜土路1515号,总签到27人,上海市,住宅,上海市徐汇区斜土路1515号,121.460006,31.197729,121.4554439,31.19965181,总签到27人  上海市  住宅
中国建筑模型博物馆,上海市江场三路191号,总签到172人,上海市,博物馆,上海市静安区江场三路191号,121.438688,31.293594,121.4340665,31.29543126,总签到172人  上海市  博物馆
乔老爷港式茶餐厅,上海市红松路168号,总签到439人,上海市,餐饮,上海市闵行区红松路168号,121.371893,31.182177,121.3672678,31.18405446,总签到439人  上海市  餐饮
上海市金山工业区,上海市金山区山阳镇亭卫公路中国石化亭卫加油站,总签到661人,上海市,产业园区,上海市金山区山阳镇亭卫公路中国石化亭卫加油站,121.35631,30.748728,121.3517478,30.75087252,总签到661人  上海市  产业园区
MOLSION陌森眼镜(五角场巴黎春天店),上海市淞沪路77号城中城(江湾体育场地铁站4号口步行130米),总签到669人,上海市,购物,上海市徐汇区上海体育场地铁站4号口,121.442611,31.185684,121.4380068,31.18757665,总签到669人  上海市  购物
MOLSION陌森眼镜(五角场巴黎春天店),上海市淞沪路77号城中城(江湾体育场地铁站4号口步行130米),总签到669人,上海市,购物,上海市徐汇区上海体育场地铁站4号口,121.442611,31.185684,121.4380068,31.18757665,总签到669人  上海市  购物
龙耀路隧道,上海市徐汇区龙耀路,总签到199人,上海市,未知分类,上海市徐汇区龙耀路,121.457288,31.160945,121.4527215,31.16288005,总签到199人  上海市  未知分类
X2创意空间,上海市茶陵北路20号,总签到899人,上海市,产业园区,上海市徐汇区茶陵北路20号,121.464971,31.198622,121.4604233,31.2005565,总签到899人  上海市  产业园区
The MarketLane ·极(新天地店),上海市马当路159号一楼05b室,总签到325人,上海市,东南亚餐厅,上海市黄浦区马当路159号,121.47446,31.220255,121.4699403,31.22220407,总签到325人  上海市  东南亚餐厅
潮荟·经典潮州菜(四川中路店),上海市四川中路33号1楼,总签到61人,上海市,广东菜,上海市黄浦区四川中路33号1楼,121.489505,31.233132,121.4850358,31.23511819,总签到61人  上海市  广东菜
伽蓝集团,上海市铜仁路299号东海广场49楼,总签到17人,上海市,公司,上海市静安区铜仁路299号东海广场49楼,121.448702,31.226312,121.4441079,31.22819643,总签到17人  上海市  公司
兰桥菜场,上海市思贤路1336方松兰桥商务中心F1层,总签到51人,上海市,购物,上海市松江区思贤路1336-1338号,121.210989,31.02814,121.2065537,31.03024363,总签到51人  上海市  购物
懂经爷叔,上海市富民路177甲,总签到115人,上海市,餐饮,上海市静安区富民路177号,121.451163,31.219344,121.4465755,31.22123671,总签到115人  上海市  餐饮
露地怪物冰屋(中山公园店),上海市愚园路1285号,,上海市,甜品店,上海市长宁区愚园路1285号,121.424777,31.218847,121.4201402,31.22069878,  上海市  甜品店
绿地国际山庄,上海市嘉松中路6453号,总签到75人,上海市,住宅,上海市青浦区嘉松中路6453号,121.230775,31.135974,121.2263517,31.13803721,总签到75人  上海市  住宅
靓靓蒸虾(上海首店),上海市定西路737号(明旺大厦一层),总签到210人,上海市,湖北菜,上海市长宁区定西路737号明旺大厦,121.423771,31.207531,121.419134,31.20938719,总签到210人  上海市  湖北菜
安丰小区,上海市光复路921号,总签到482人,上海市,住宅,上海市静安区光复路921号,121.456707,31.239071,121.4521322,31.24096662,总签到482人  上海市  住宅
小团圆糖水铺(襄阳南路店),上海市襄阳南路92-2号(陕西南路地铁站7号口步行140米),总签到72人,上海市,冷饮店,上海市徐汇区襄阳南路92-2号,121.456823,31.21464,121.4522506,31.21654725,总签到72人  上海市  冷饮店
上海港汇恒隆广场,上海市虹桥路1号(徐家汇地铁站17号口步行70米),月签到161人,上海市,商场,上海市徐汇区虹桥路1号徐家汇站(13号口),121.438604,31.194736,121.4339909,31.19661744,月签到161人  上海市  商场
,上海市nan,,,,上海市,121.473667,31.230525,121.4691438,31.23246711,
锦苑小区,上海市虹桥路1829弄2-98号,总签到49人,上海市,住宅,上海市长宁区虹桥路1829弄8号,121.389408,31.199101,121.3847633,31.20095467,总签到49人  上海市  住宅
梵高星空艺术馆,上海市南京东路800号第一人民百货C馆8楼,月签到10人,上海市,美术馆,上海市黄浦区南京东路街道800号C馆(上海市第一百货商店),121.475298,31.235611,121.4707797,31.23755525,月签到10人  上海市  美术馆
得丘礼享谷文化创意园,上海市申富路788号,总签到513人,上海市,产业园区,上海市闵行区申富路788号,121.371184,31.077963,121.3665688,31.07989732,总签到513人  上海市  产业园区
100FFEE CAFE百啡待兴,上海市徐汇区永嘉路394号,总签到205人,上海市,咖啡厅,上海市徐汇区永嘉路394号,121.455752,31.208029,121.4511773,31.209937,总签到205人  上海市  咖啡厅
保利首创颂接待中心,上海市年家浜路1468号,,上海市,住宅,上海市浦东新区年家浜路1468号,121.562081,31.112162,121.5578497,31.11439663,  上海市  住宅
华漕镇王泥浜村王家厍村民小组,上海市闵行区华漕镇王家厍华漕镇王泥浜村王家厍村民小组,总签到155人,上海市,住宅,上海市闵行区华漕镇王家厍华漕镇王泥浜村王家厍村民小组,121.312814,31.222722,121.308306,31.22468156,总签到155人  上海市  住宅
加减乘除创意园,上海市祁连山南路,总签到99人,上海市,产业园区,上海市嘉定区祁连山南路,121.370976,31.247882,121.3663464,31.24972934,总签到99人  上海市  产业园区
大公鸡小酒馆LE Coq Wine&Bistro(古北路店),上海市黄金城道570号,总签到43人,上海市,酒吧,上海市长宁区黄金城道570号,121.403478,31.19449,121.3988297,31.19634235,总签到43人  上海市  酒吧
嘉地中心,上海市北京西路968号,总签到764人,上海市,楼宇,上海市静安区北京西路968号,121.456013,31.231147,121.451437,31.23304468,总签到764人  上海市  楼宇
龙群度假村,上海市秀林路218号根宝基地对面,总签到286人,上海市,休闲娱乐,上海市崇明区秀林路218号,121.485819,31.671403,121.481299,31.67328619,总签到286人  上海市  休闲娱乐
BFC外滩金融中心,上海市中山东二路600号,,上海市,楼宇,上海市黄浦区中山东二路600号,121.497809,31.226435,121.4933702,31.22844911,  上海市  楼宇
贤合庄卤味火锅(张杨路店),上海市张杨路601号浦东食品城2层,总签到326人,上海市,火锅店,上海市浦东新区张杨路601号浦东食品城(东南门)2层,121.518991,31.228514,121.5146277,31.2305899,总签到326人  上海市  火锅店
上海宝龙丽笙酒店,上海市金海路2449弄2号,总签到458人,上海市,五星级宾馆,上海市浦东新区金海路2449弄2号,121.650097,31.265633,121.6458451,31.2677682,总签到458人  上海市  五星级宾馆
民族饭店嘉定店,上海市北大街16弄8/12号,总签到42人,上海市,餐饮,上海市嘉定区北大街16-2号,121.250313,31.38485,121.2458741,31.38681347,总签到42人  上海市  餐饮
LittleBay小贝咖啡馆,上海市徐汇区复兴中路1242号,总签到180人,上海市,咖啡厅,上海市徐汇区复兴中路1242号,121.457518,31.212802,121.4529477,31.21471171,总签到180人  上海市  咖啡厅
八合里牛肉火锅(五角场万达店),上海市邯郸路600号第一食品5层5005室,总签到44人,上海市,火锅店,上海市杨浦区邯郸路600号第一食品(五角场万达广场店)5层,121.514,31.30036,121.5096131,31.30239061,总签到44人  上海市  火锅店
东方明珠广播电视塔,上海市世纪大道1号(近二号线陆家嘴站),月签到174人,上海市,国家级景点,上海市浦东新区世纪大道1号,121.499971,31.239436,121.4955389,31.24145063,月签到174人  上海市  国家级景点
觅糖记,上海市甜爱路11临,总签到1156人,上海市,甜品店,上海市虹口区甜爱路11号,121.483602,31.265536,121.4791093,31.26749049,总签到1156人  上海市  甜品店
上海对外经贸大学松江校区,上海市文翔路1900号对外,月签到85人,上海市,高校,上海市松江区文翔路1900号,121.216753,31.047473,121.2123237,31.04957256,月签到85人  上海市  高校
AMI CAFE,上海市普陀区远景路97弄49号(近中潭路),总签到24人,上海市,其他,上海市普陀区远景路97弄49号,121.448101,31.250973,121.4435033,31.25284504,总签到24人  上海市  其他
C&R西班牙餐厅,上海市江西中路255号1楼103室(九江路168号进入),总签到154人,上海市,西餐厅,上海市黄浦区江西中路255号九江路168号,121.48657,31.237104,121.4820901,31.23907972,总签到154人  上海市  西餐厅
Mani Yoga曼逸瑜伽(苏河店),上海市南苏州路381号2楼,总签到39人,上海市,运动场所,上海市黄浦区南苏州路381号2楼,121.483515,31.241722,121.4790241,31.24368673,总签到39人  上海市  运动场所
上海扉扉灵灵社摄影工作室,上海市石龙路345弄27号徐汇德必易园B座4层416_429,总签到28人,上海市,生活服务,上海市徐汇区石龙路345弄27号徐汇德必易园B座,121.441712,31.153641,121.4371087,31.1555485,总签到28人  上海市  生活服务
松屋(中山公园店),上海市长宁区长宁路999号光一百货B1楼B202单元(近定西路),总签到191人,上海市,日本料理,上海市长宁区长宁路定西路,121.423497,31.210648,121.4188595,31.21250243,总签到191人  上海市  日本料理
沪金大楼,上海市天目中路240号,总签到17人,上海市,住宅,上海市静安区天目中路240号,121.469958,31.24591,121.4654216,31.24783517,总签到17人  上海市  住宅
长海三村,上海市长海三村1~36号,总签到77人,上海市,楼宇,上海市杨浦区长海三村,121.522008,31.310086,121.5176481,31.31213584,总签到77人  上海市  楼宇
横沙,上海市崇明区民东路,总签到319人,上海市,村庄,上海市崇明区民东路,121.858342,31.341576,121.8541663,31.34369234,总签到319人  上海市  村庄
上海苏宁宝丽嘉酒店LAGO餐厅,上海市北苏州路188号(天潼路地铁站3号口步行460米),总签到1043人,上海市,意式餐厅,上海市虹口区北苏州路188号,121.487155,31.245039,121.4826765,31.24701285,总签到1043人  上海市  意式餐厅
张江集团学校,上海市上海霍香路38号,总签到58人,上海市,校园,上海市浦东新区霍香路110号,121.594961,31.199305,121.5907615,31.20152219,总签到58人  上海市  校园
中芯学校,上海市青桐路19弄1~3号,总签到121人,上海市,校园,上海市浦东新区青桐路19弄1-3号,121.618403,31.219176,121.6141967,31.2213747,总签到121人  上海市  校园
华东政法大学松江校区,上海市龙源路555号,月签到49人,上海市,高校,上海市松江区龙源路555号,121.196671,31.055265,121.1922105,31.05733147,月签到49人  上海市  高校
上海港龙吴港务公司码头,上海市龙吴路3010号,总签到96人,上海市,港口码头,上海市闵行区龙吴路3010号,121.459294,31.095099,121.4547387,31.09707423,总签到96人  上海市  港口码头
自忠路,上海市黄浦区,总签到43人,上海市,地点,上海市黄浦区,121.48442,31.231661,121.4799331,31.23363294,总签到43人  上海市  地点
Hotdog On A STICK,上海市静安区愚园路晶品广场B2层,,上海市,餐饮,上海市静安区愚园路晶品(正门),121.446247,31.224936,121.4416473,31.22681631,  上海市  餐饮
日高公寓,上海市安远路722弄之16-18号,总签到31人,上海市,住宅,上海市普陀区安远路722弄,121.433959,31.235923,121.429334,31.2377779,总签到31人  上海市  住宅
Leo gallery 獅語藝廊,上海市上海武康路376號(武康庭內),总签到41人,上海市,未知分类,上海市徐汇区武康路376号武康庭,121.439048,31.206486,121.4344348,31.20836242,总签到41人  上海市  未知分类
枫泾古镇景区,上海市亭枫公路8588弄28号,月签到36人,上海市,国家级景点,上海市金山区亭枫公路8588弄28号,121.014592,30.88644,121.010184,30.8886139,月签到36人  上海市  国家级景点
洞泾百鸟苑,上海市王家厍路775弄,总签到35人,上海市,住宅,上海市松江区王家厍路775弄,121.233714,31.089571,121.2292965,31.09166156,总签到35人  上海市  住宅
复地・香堤苑,上海市三新北路1755弄1~413号,总签到256人,上海市,住宅,上海市松江区三新北路1755弄1-413号,121.187402,31.051145,121.1829245,31.05319785,总签到256人  上海市  住宅
Boonna Cafe(淮海中路店),上海市徐汇区淮海中路1690号(近吴兴路),总签到353人,上海市,西餐厅,上海市徐汇区淮海中路1690号,121.442376,31.206971,121.4377694,31.20885278,总签到353人  上海市  西餐厅
曲水园,上海市公园路612号(近青安路),总签到1431人,上海市,公园,上海市青浦区公园路612号,121.113826,31.148265,121.1092197,31.15015055,总签到1431人  上海市  公园
复地万科活力中心B座,上海市沪南路2157号,总签到1341人,上海市,商场,上海市浦东新区沪南路2157号,121.564416,31.160278,121.5601853,31.16249044,总签到1341人  上海市  商场
